U, real, imaginary, magnitude, phase
389,-4.52138326778595E-14,-1.9761969838327786E-14,4.934395725225585E-14,0.0
390,-1.2378986724570495E-14,3.094746681142624E-14,3.333144182857113E-14,0.0
391,-2.967071033310731E-14,6.764033777528766E-14,7.386180573223327E-14,0.0
392,0.013335880184708437,-8.054668043655511E-14,0.013335880184708437,-6.039847338229224E-12
393,-2.326749903858172E-13,1.5357159988127478E-13,2.787864549097292E-13,0.0
394,-6.852851619498779E-14,-1.5876189252139739E-13,1.7292049054077552E-13,0.0
395,-1.7982837441365973E-13,1.0855205623272468E-13,2.1005188205919986E-13,0.0
396,-0.03981727669016541,4.163336342344337E-15,0.03981727669016541,-1.0456105209658028E-13
397,-5.44286837822483E-14,8.074096946586451E-14,9.737343461414743E-14,0.0
398,-2.6756374893466273E-14,-7.87148124459236E-14,8.313798948637525E-14,0.0
399,-2.1593837828959295E-14,1.7208456881689926E-15,2.1662297709750998E-14,0.0
400,-0.00821878607290985,-1.1553258350005535E-13,0.00821878607290985,1.4057134773329267E-11
401,1.9609314172441827E-13,1.0313971898767704E-13,2.215633585776533E-13,0.0
402,-1.1446399383885364E-13,8.396061623727746E-14,1.4195559504466354E-13,0.0
403,5.6538107529036097E-14,8.017198016574412E-14,9.810251784057999E-14,0.0
404,-0.012623885697473997,-6.46011022453763E-14,0.012623885697473997,5.117370656984228E-12
405,-1.1601830607332886E-14,-1.332406407428266E-13,1.3374479735301943E-13,0.0
406,-6.744604874597826E-14,-1.2952139361033232E-13,1.4602999998016678E-13,0.0
407,2.9976021664879227E-14,1.4330203690349208E-13,1.4640367364087254E-13,0.0
408,0.001874884812230554,4.100886297209172E-14,0.001874884812230554,2.187273730342047E-11
409,-2.270406085358445E-14,-8.867906409193438E-15,2.4374456780110608E-14,0.0
410,-4.3021142204224816E-15,2.0844437287337314E-14,2.1283767349585918E-14,0.0
411,-7.585598815751382E-14,-3.9775127635977015E-13,4.0492000294524736E-13,0.0
412,-0.023107156600261025,-2.416122857340497E-14,0.023107156600261025,1.0456166888630527E-12
413,1.4738210651898953E-13,4.1705527920044005E-13,4.42330861721101E-13,0.0
414,-1.304512053934559E-15,1.9872992140790302E-14,1.9915761806337555E-14,0.0
415,-1.1185496973098452E-14,-1.3680723220943491E-13,1.372637393026339E-13,0.0
416,0.00676829047726113,-1.1782241848834474E-14,0.00676829047726113,-1.7408002638802671E-12
417,2.4050206270942454E-13,-1.5548673459875317E-13,2.863867434146893E-13,0.0
418,7.156220060977603E-13,-6.167288901792745E-14,7.182745998928269E-13,0.0
419,-2.858824288409778E-15,-3.0905833448002795E-14,3.103777404112109E-14,0.0
420,0.005091568791393025,3.7511660444522477E-14,0.005091568791393025,7.367407174765775E-12
421,-3.325117958752344E-14,3.2210345501937354E-14,4.6294138952095346E-14,0.0
422,-3.845535001545386E-13,1.920963388357677E-13,4.298632315925762E-13,0.0
423,-6.286637876939949E-14,-5.495603971894525E-15,6.310612682294411E-14,0.0
424,0.015138498507048737,5.1861293037802625E-14,0.015138498507048737,3.4257884303159356E-12
425,-6.647460359943125E-14,-1.2974343821525736E-13,1.4578145521162087E-13,0.0
426,-6.730727086790012E-14,8.913703108959226E-14,1.1169457920217888E-13,0.0
427,-1.279532035880493E-13,-1.213473765915296E-13,1.7634400504154173E-13,0.0
428,-0.013069236830908909,-4.3730297161204135E-13,0.013069236830908909,3.3460482602764865E-11
429,7.044365091246618E-14,1.8193779816044753E-14,7.275521684300112E-14,0.0
430,2.0067281170099704E-13,2.155220446553585E-14,2.0182684378770846E-13,0.0
431,-1.7014167852380524E-14,-2.1024848528838902E-14,2.7046740346474253E-14,0.0
432,-0.00173026274576088,-3.362587985833443E-14,0.00173026274576088,1.9433973216332245E-11
433,-1.790234627208065E-14,-2.634004125923184E-14,3.184794774523965E-14,0.0
434,-1.4682699500667695E-13,1.0308420783644578E-13,1.7940044695584873E-13,0.0
435,-1.2323475573339238E-14,7.803480084334069E-14,7.900188727408057E-14,0.0
436,0.025112141956624867,-2.434302759368734E-13,0.025112141956624867,-9.693728092065588E-12
437,4.912736883966318E-15,-1.1199374760906267E-14,1.2229512611968941E-14,0.0
438,1.0139111772389242E-13,1.5873413694578176E-13,1.8835255502706197E-13,0.0
