0,0.0
1,-3.607682728945516E-17
2,-4.087442190270352E-17
3,-7.15573433840433E-18
4,8.185726402265558E-17
5,1.3444106938820255E-17
6,-1.3660947373317356E-17
7,-9.215718466126788E-17
8,-0.4999999999999997
9,1.1362438767648086E-16
10,-1.2576745200831851E-17
11,4.7704895589362195E-17
12,-2.190088388420719E-16
13,-1.5092094240998222E-16
14,-1.0408340855860843E-16
15,1.1709383462843448E-17
16,6.977925182116707E-16
17,1.6306400674181987E-16
18,-1.1492543028346347E-16
19,-5.594483210025203E-16
20,1.0234868508263162E-16
21,1.9949319973733282E-17
22,4.7704895589362195E-18
23,-6.5052130349130266E-18
24,2.957703526540456E-16
25,1.249000902703301E-16
26,9.367506770274758E-17
27,2.246466901389965E-16
28,-3.41740524767431E-16
29,1.0755285551056204E-16
30,2.489328188026718E-16
31,-7.546047120499111E-17
32,-1.0356299151581538E-15
33,-8.153200337090993E-17
34,-4.996003610813204E-16
35,8.673617379884035E-17
36,1.1275702593849246E-16
37,1.5178830414797062E-16
38,2.862293735361732E-17
39,-5.204170427930421E-17
40,8.630249292984615E-17
41,-2.9967348047499343E-16
42,-7.719519468096792E-17
43,-2.632442874794805E-16
44,-2.489328188026718E-16
45,6.539907504432563E-16
46,-4.158999533654395E-16
47,4.336808689942018E-18
48,-4.818194454525582E-16
49,-1.3097162243624894E-16
50,4.887583393564654E-16
51,2.2898349882893854E-16
52,3.2699537522162814E-16
53,4.566659550508945E-16
54,3.664603343001005E-16
55,-2.4145182381252184E-15
56,-5.839512901006927E-16
57,2.649790109554573E-16
58,-1.212354869273291E-15
59,1.196959198423997E-16
60,-1.0148132334464322E-15
61,-2.798325807185087E-16
62,8.402566836762659E-16
63,-1.9738984752271094E-15
64,4.606001957410973E-16
65,-4.61897230533137E-16
66,0.0
67,-1.3826830305707638E-15
68,6.201636426617085E-17
69,6.667843360785852E-16
70,-9.642894122086076E-16
71,-3.3436794999452957E-16
72,1.0343288725511712E-16
73,-1.3942839938163587E-16
74,1.2706849461530112E-16
75,7.86697096355482E-16
76,5.41667405373758E-16
77,-5.828670879282072E-16
78,-7.337880303381894E-16
79,-2.0057740190981832E-15
80,3.209238430557093E-17
81,-7.667477763817487E-16
82,-5.095750210681871E-16
83,-2.7538735181131813E-16
84,-1.981921571303502E-16
85,-3.5041414214731503E-16
86,-7.411606051110908E-16
87,-7.37257477290143E-18
88,-2.498001805406602E-16
89,8.743006318923108E-16
90,-1.3010426069826053E-16
91,1.0061396160665481E-16
92,-1.487525380650112E-15
93,-1.5959455978986625E-16
94,-9.71445146547012E-17
95,2.3592239273284576E-16
96,2.914335439641036E-16
97,1.936818760928105E-15
98,-3.391384395534658E-16
99,6.505213034913027E-17
100,-8.907805049140904E-16
101,-1.6158949178723958E-15
102,-1.420738526825005E-15
103,1.964574336543734E-15
104,-9.54097911787244E-16
105,1.0737938316296436E-15
106,8.31799906730879E-16
107,2.42037292985664E-15
108,-2.409530908131785E-15
109,-1.702197410802242E-15
110,-1.6263032587282567E-16
111,-1.0226194890883278E-15
112,-4.727121472036799E-16
113,-2.484991379336776E-16
114,2.40692882291782E-16
115,1.0603497246908233E-15
116,5.7462715141731735E-16
117,7.728193085476676E-16
118,4.699799577290165E-15
119,5.313674847351457E-15
120,0.500000000000021
121,7.281501790412648E-16
122,8.064295758947182E-16
123,-8.218252467440124E-16
124,-2.451706372641471E-15
125,-2.2130734744774117E-15
126,5.591230603507746E-16
127,-1.6754989323047864E-15
