0,1.682681771697503E-16
1,4.13714061060798E-17
2,6.2727350378953E-17
3,8.775181692473728E-17
4,1.999170025984728E-17
5,4.9946782990389795E-17
6,6.160711127731117E-17
7,1.1812689913899012E-16
8,0.5000000000000002
9,9.550928877065875E-17
10,7.292547238253696E-17
11,2.792702763765834E-16
12,1.470171749403435E-16
13,5.984795992119984E-17
14,1.0209846141835788E-16
15,8.75004219722613E-17
16,6.475731100408187E-16
17,2.3941697928473055E-16
18,8.18818882225982E-17
19,5.454457236286268E-16
20,5.052335591286087E-17
21,8.807886555374583E-17
22,1.396775601158597E-16
23,5.558056453438532E-17
24,2.6471590363387473E-16
25,1.7830560958668664E-16
26,2.1128939058592845E-16
27,2.717435465998339E-17
28,3.68583837185161E-16
29,1.747254958043496E-16
30,1.1098693320303438E-16
31,1.3093876914396028E-16
32,5.724066168555592E-16
33,1.8284368896001376E-16
34,2.8486646115419267E-16
35,2.1861828517382314E-16
36,1.4516070272010992E-16
37,2.0128971792221538E-16
38,1.616163996426832E-16
39,9.203030944746779E-17
40,1.8480301564626667E-16
41,2.866236858135841E-16
42,2.570952222566362E-16
43,1.0059152733644246E-16
44,2.14519092215791E-16
45,3.953419197582017E-16
46,5.151873181448185E-16
47,3.8304112428332633E-16
48,9.345837820114565E-16
49,1.0755285551056204E-16
50,8.652923463417504E-16
51,4.534609970004489E-16
52,7.498922868253505E-16
53,6.059788191551523E-16
54,3.593275657312142E-17
55,1.7027188528965487E-15
56,4.212604164208571E-16
57,2.9577702948355755E-16
58,9.396639558057436E-16
59,6.637820055092825E-16
60,8.998317886616073E-16
61,4.534609970004489E-16
62,4.3744928356921603E-16
63,3.188790285499414E-16
64,7.598236927416603E-17
65,6.647388437791976E-17
66,2.0563885715246655E-16
67,1.962419493664161E-15
68,3.893773801231195E-16
69,9.657737024117628E-16
70,3.117381225488411E-16
71,1.3130793951497773E-16
72,4.69589676988359E-16
73,3.450246814202266E-16
74,6.905181412000008E-16
75,6.10923824994084E-16
76,3.67402187382744E-16
77,3.811420792650471E-16
78,5.726427033389214E-16
79,1.886646565317812E-15
80,2.354244096962312E-16
81,6.856756497886405E-16
82,3.65895086773184E-16
83,5.100094394891463E-16
84,3.1264149798063413E-16
85,7.146792296999359E-17
86,7.624588240331777E-16
87,1.1625423809536077E-15
88,3.378106735767048E-16
89,5.230162511774105E-16
90,3.469417136265756E-16
91,1.75484665895813E-15
92,1.6522412427340803E-15
93,8.68863142732299E-16
94,3.146180599731588E-16
95,5.981232777296199E-16
96,1.294254082918905E-15
97,1.62883974582808E-15
98,9.04506570957144E-16
99,8.951938978650266E-16
100,1.0571264523851374E-15
101,6.075521106779881E-16
102,3.1698899739738816E-15
103,1.622785598542341E-15
104,1.5159218467340463E-15
105,5.174952280779308E-16
106,1.1374879590972998E-15
107,2.0911401217623447E-15
108,2.7448408744513126E-15
109,1.5924433174705454E-15
110,2.1792193963256754E-16
111,1.3494727120658174E-15
112,1.0947084479837712E-15
113,1.5876162810473827E-15
114,1.2845788394964554E-15
115,3.053230852828698E-15
116,7.331551780142415E-16
117,1.4286171924344005E-15
118,2.5938503168776807E-16
119,5.584505973615712E-15
120,0.5000000000000011
121,1.9011255546494235E-16
122,1.5811170048100209E-15
123,1.1906751499875696E-16
124,1.9664511083296435E-15
125,7.453080485683319E-16
126,5.073743792178684E-16
127,7.253813372662672E-16
